"2011-01",39698333.3333333
"2011-02",14564800
"2011-03",101400250
"2011-04",20370555.5555556
"2011-05",12830225.3333333
"2011-06",18699722.2222222
"2011-07",13158931.6239316
"2011-08",17473915.7875458
"2011-09",19302129.3352068
"2011-10",19084050.4201681
"2011-11",24810400
"2011-12",21100712.6095238
"2012-01",16547043.6507937
"2012-02",27062256.9444444
"2012-03",20917055.1470588
"2012-04",19946458.3333333
"2012-05",15229457.4488456
"2012-06",16365927.5885454
"2012-07",17864234.3113989
"2012-08",14857377.1608105
"2012-09",13209774.5607804
"2012-10",30186789.9793473
"2012-11",50038762.489616
"2012-12",34862011.705638
"2013-01",22699503.3376784
"2013-02",10485770.078986
"2013-03",12139099.9624162
"2013-04",15617414.7759297
"2013-05",15954975.078588
"2013-06",13563131.6914367
"2013-07",13357707.8847809
"2013-08",15810964.8403243
"2013-09",15689954.3069471
"2013-10",14942030.4103409
"2013-11",19294442.8653737
"2013-12",15290591.4123735
"2014-01",14766949.7423089
"2014-02",12746120.4890952
"2014-03",14610993.3600915
"2014-04",21935070.3527214
"2014-05",17135327.0472224
"2014-06",13854653.7517602
"2014-07",13936956.9127987
"2014-08",12080957.8167559
"2014-09",11567655.3792218
"2014-10",12341906.2365226
"2014-11",12678356.1750872
"2014-12",13494121.8422767
"2015-01",12338068.2356649
"2015-02",11676637.0633162
"2015-03",17112961.7913933
"2015-04",12006847.3071201
"2015-05",12597203.5486438
"2015-06",13896411.80272
"2015-07",14282243.447441
"2015-08",11425759.5855608
"2015-09",13566327.4737763
"2015-10",16785220.0452234
"2015-11",20563482.8179524
"2015-12",14469566.347027
"2016-01",13209251.0278188
"2016-02",11875756.8424771
"2016-03",14581349.1987702
"2016-04",10119974.3340834
"2016-05",17197081.6863764
"2016-06",12619620.9166616
"2016-07",14015253.5025579
"2016-08",13834057.6182929
"2016-09",12227488.9397567
"2016-10",13426550.2448231
"2016-11",13518003.8294363
"2016-12",20677549.8520862
"2017-01",12793343.102981
"2017-02",15686582.9409866
"2017-03",14143517.7546323
"2017-04",12990530.6491162
"2017-05",12401757.2338346
"2017-06",14143268.1248987
"2017-07",12835323.752352
"2017-08",12707789.9441083
"2017-09",12889053.6646935
"2017-10",13209833.9956048
"2017-11",13681466.6473243
"2017-12",14417864.8307896
"2018-01",14870493.6696607
"2018-02",20072715.1766034
"2018-03",14057610.8366742
"2018-04",13684722.9646297
"2018-05",14962692.7807623
"2018-06",14699465.1970161
"2018-07",16103255.7581511
"2018-08",13728501.2446259
"2018-09",13683592.5141704
"2018-10",12775092.4976082
"2018-11",12839896.9109644
"2018-12",12782012.1018782
"2019-01",14156655.1039995
"2019-02",13882246.2948254
"2019-03",11761883.4502869
"2019-04",12884790.3616533
"2019-05",12657581.6350572
"2019-06",12715937.7118728
"2019-07",14997274.7167246
"2019-08",12958425.2725303
"2019-09",12467135.8231841
"2019-10",11817920.1321763
"2019-11",12443239.4226241
"2019-12",12288739.0178677
"2020-01",11891097.4527057
"2020-02",12157383.2779626
"2020-03",11801837.1322812
"2020-04",11850709.9407388
"2020-05",11767875.3856089
"2020-06",12128060.5553881
"2020-07",14201205.2210206
"2020-08",12980015.1359144
"2020-09",13600506.659255
"2020-10",13133602.4323262
"2020-11",11794135.0213063
"2020-12",14370599.1696401
"2021-01",14483123.8960145
"2021-02",15725399.8168831
"2021-03",14090131.9042388
"2021-04",13960492.7929876
"2021-05",14890149.6226153
"2021-06",14736513.6091772
"2021-07",15178123.0001884
"2021-08",15415177.9376355
"2021-09",15636706.1169482
"2021-10",14691406.3978458
"2021-11",13269875.2936438
"2021-12",13267707.2681684
"2022-01",13695435.0561224
"2022-02",13502006.1009772
"2022-03",13753148.6451519
"2022-04",13279768.9929577
"2022-05",12544065.9375
"2022-06",16994423.0769231
"2022-07",14832368.2061404
"2022-08",12014887.2723404
"2022-09",7391304.34782609
