"2011-01",27871226.1477273
"2011-02",14991844.5208333
"2011-03",30078707.1212121
"2011-04",22356710.2396514
"2011-05",18351636.9047619
"2011-06",14596933.3333333
"2011-07",14004197.6632094
"2011-08",14882175.7022048
"2011-09",14186299.2960352
"2011-10",13381909.7222222
"2011-11",13435771.4160839
"2011-12",11234854.0273292
"2012-01",11692175.3246753
"2012-02",13480333.3333333
"2012-03",14402540.3364725
"2012-04",11745223.040177
"2012-05",14121966.9142032
"2012-06",9866803.21544895
"2012-07",11680151.767707
"2012-08",11645451.0431839
"2012-09",9607520.2829935
"2012-10",7931153.12358694
"2012-11",7576775.4647682
"2012-12",8322086.98420524
"2013-01",8855968.2542071
"2013-02",9424858.12632567
"2013-03",7543713.45420816
"2013-04",10511315.1126453
"2013-05",14706219.7030151
"2013-06",11482428.0171468
"2013-07",11961858.4624313
"2013-08",12446409.2405617
"2013-09",8885528.65617551
"2013-10",8763446.15598352
"2013-11",9224945.15938199
"2013-12",7405458.61823172
"2014-01",8616090.77784352
"2014-02",9093272.30910282
"2014-03",5802027.47731069
"2014-04",9647318.58653784
"2014-05",13330036.4225612
"2014-06",10959795.7266305
"2014-07",16157104.0561756
"2014-08",10471563.9405359
"2014-09",11088120.4105093
"2014-10",12808745.2919288
"2014-11",12364136.5162283
"2014-12",7887880.25680693
"2015-01",8051170.42403628
"2015-02",7531461.54117647
"2015-03",8601770.73765714
"2015-04",5532289.46542828
"2015-05",14774288.2368344
"2015-06",10036275.975383
"2015-07",17416247.7378425
"2015-08",7298235.24977273
"2015-09",21548524.7192783
"2015-10",6254674.53549074
"2015-11",12232007.9051442
"2015-12",4401260.50671337
"2016-01",7981597.20353982
"2016-02",16936771.6261098
"2016-03",19757107.4698969
"2016-04",12288614.3933616
"2016-05",10920085.2744275
"2016-06",9946888.86531746
"2016-07",6736997.86351505
"2016-08",12610005.6625416
"2016-09",6964760.47981601
"2016-10",25685536.1864058
"2016-11",6234315.72309417
"2016-12",22292744.4672811
"2017-01",7194234.22972973
"2017-02",11231054.0775401
"2017-03",26437838.8607046
"2017-04",8466478.30112793
"2017-05",11927996.4671829
"2017-06",30815013.972577
"2017-07",9746486.9433947
"2017-08",19358655.8328504
"2017-09",10995756.1846445
"2017-10",12965382.3065863
"2017-11",14812139.3864014
"2017-12",12637403.3036644
"2018-01",10832319.86194
"2018-02",12200915.4456583
"2018-03",12860932.1546547
"2018-04",12878425.0587356
"2018-05",12012524.807373
"2018-06",13442184.7649604
"2018-07",14048662.6736973
"2018-08",11704452.9674498
"2018-09",9857349.3959795
"2018-10",9106292.22164328
"2018-11",9064536.12745889
"2018-12",9421542.53233678
"2019-01",9876615.64233279
"2019-02",10008479.0411208
"2019-03",8642596.93015195
"2019-04",9081069.74228094
"2019-05",10249389.0109023
"2019-06",9673364.355572
"2019-07",9624083.09717873
"2019-08",9259192.50235901
"2019-09",9588785.94761612
"2019-10",8878869.13851788
"2019-11",9368063.07514883
"2019-12",9524676.70532573
"2020-01",10161060.8800094
"2020-02",9311375.95482303
"2020-03",9553581.98419112
"2020-04",9194592.9984253
"2020-05",9943917.76253865
"2020-06",10150310.3324034
"2020-07",11626281.920608
"2020-08",11725298.1854024
"2020-09",11926557.4338539
"2020-10",11792166.5819579
"2020-11",10109030.0615692
"2020-12",8666412.63461789
"2021-01",14470364.3170144
"2021-02",10650151.828528
"2021-03",12170116.2983635
"2021-04",12785719.9674172
"2021-05",13794912.2651633
"2021-06",13541562.7127823
"2021-07",13337781.8396044
"2021-08",14243774.3549699
"2021-09",13667520.7693056
"2021-10",12993220.1888551
"2021-11",10859993.0688916
"2021-12",12021846.1256324
"2022-01",12052495.4826873
"2022-02",11661275.5194444
"2022-03",11527831.6605216
"2022-04",11293016.9109159
"2022-05",9689413.37190083
"2022-06",12463750
"2022-07",16568612.9032258
"2022-08",10620827.5862069
"2022-12",1.1e+07
