""2011-01",36725666.6666667
"2011-02",39844375
"2011-03",23824200
"2011-04",26463333.3333333
"2011-05",17024875
"2011-06",16560933.3333333
"2011-07",10678166.6666667
"2011-08",12378629.0322581
"2011-09",13470701.4069264
"2011-10",12945093.6275862
"2011-11",11793753.7878788
"2011-12",6907414.41441441
"2012-01",6432371.01449275
"2012-02",11274990.7407407
"2012-03",9688280.90528294
"2012-04",11873422.2682383
"2012-05",12899683.9951984
"2012-06",11349822.8325953
"2012-07",12729350.7181181
"2012-08",9071516.0102625
"2012-09",10140894.1496942
"2012-10",12176353.4655849
"2012-11",9073424.42169107
"2012-12",30707089.7768801
"2013-01",32223501.4136778
"2013-02",16129803.3898755
"2013-03",28976655.0544358
"2013-04",20934409.4912229
"2013-05",16681328.5370838
"2013-06",10150013.4588644
"2013-07",8684821.72860059
"2013-08",8849087.40455655
"2013-09",15130055.9886417
"2013-10",15925354.985352
"2013-11",17381853.5185503
"2013-12",18730109.3681241
"2014-01",18027182.0408446
"2014-02",15887219.8735844
"2014-03",9282688.74833971
"2014-04",22653748.9286635
"2014-05",12070777.7206913
"2014-06",11538846.4015466
"2014-07",12143686.1197985
"2014-08",9735561.66707446
"2014-09",12435560.3318869
"2014-10",16514483.4463423
"2014-11",14811094.1392791
"2014-12",11759530.2056599
"2015-01",9281981.90061298
"2015-02",13162968.056903
"2015-03",8765691.18285727
"2015-04",9540267.63716199
"2015-05",10158208.4124943
"2015-06",12255399.3221313
"2015-07",12348583.4615023
"2015-08",13591372.9846382
"2015-09",9973466.54934132
"2015-10",13880264.631456
"2015-11",13008895.5458788
"2015-12",16398512.0798519
"2016-01",10849719.6648764
"2016-02",14794542.3271311
"2016-03",14826431.8382557
"2016-04",13806517.6482671
"2016-05",8757341.68163753
"2016-06",11826031.7093533
"2016-07",11639490.0292472
"2016-08",11740765.2454098
"2016-09",10370347.6208527
"2016-10",8739051.66136854
"2016-11",9254157.22646142
"2016-12",11217295.5525341
"2017-01",10895496.2690329
"2017-02",8421128.20131373
"2017-03",11644526.6686638
"2017-04",11301976.6640802
"2017-05",11164275.0474106
"2017-06",11871973.1864613
"2017-07",10590917.6299073
"2017-08",11152860.2901575
"2017-09",10419617.8130572
"2017-10",9980758.29634279
"2017-11",9838229.27443988
"2017-12",10217140.9248734
"2018-01",9841041.54473213
"2018-02",10834384.4505208
"2018-03",9624876.42193219
"2018-04",9877716.82557121
"2018-05",9195214.70560982
"2018-06",9988569.00306752
"2018-07",10174164.7562412
"2018-08",9735599.99059987
"2018-09",8891985.126258
"2018-10",8921086.92159237
"2018-11",8560463.53630066
"2018-12",9210590.38604846
"2019-01",9101309.98765459
"2019-02",9628267.10702027
"2019-03",9243872.64207278
"2019-04",8982103.890405
"2019-05",9143734.74813228
"2019-06",8918300.20483575
"2019-07",9472116.312753
"2019-08",9071067.75384117
"2019-09",9118427.45485998
"2019-10",8781419.70507989
"2019-11",8883279.85455404
"2019-12",9068775.65630427
"2020-01",9125783.42921259
"2020-02",8962048.66920943
"2020-03",9035675.06197501
"2020-04",8769215.86346772
"2020-05",9009393.85520097
"2020-06",9396739.06648758
"2020-07",9469435.26942409
"2020-08",9246347.73418167
"2020-09",9517569.42241611
"2020-10",9749354.67663195
"2020-11",8505505.26095039
"2020-12",7663194.91579982
"2021-01",8874317.74834394
"2021-02",10411510.448908
"2021-03",9547112.04418112
"2021-04",9262017.41164059
"2021-05",9660319.00423518
"2021-06",9714931.31200831
"2021-07",9958342.05421178
"2021-08",10007626.3634289
"2021-09",10164331.2557326
"2021-10",10159329.1529228
"2021-11",9026402.28914426
"2021-12",9389033.93241603
"2022-01",9608974.29726834
"2022-02",9550276.81169757
"2022-03",9683856.40025413
"2022-04",9246624.41032429
"2022-05",8687207.01146132
"2022-06",11201111.1111111
"2022-07",10557636.3636364
"2022-08",8744377.14569536
"2022-09",7907307.69230769
